,timestamp,bid,ask,bid_vol,ask_vol,Volume,Price,MidPrice,Spread,SpreadCm,TickRule,ObservedPrice,VWAP,Instrument
972,2019-01-03 10:46:21.734,142.368,142.402,110,390,4996021,142.39452,142.385,0.033999999999991815,38.06300000000087,-3,142.29252000000002,142.31187237384756,Netflix
987,2019-01-03 10:49:48.772,142.442,142.462,330,75,4999611,142.4457037037037,142.452,0.01999999999998181,37.1530000000005,28,143.0057037037032,142.44791661925592,Netflix
1028,2019-01-03 10:53:46.124,142.657,142.691,100,7500,4992903,142.69055263157895,142.674,0.033999999999991815,38.4760000000002,1,142.72455263157894,142.6732313610323,Netflix
1109,2019-01-03 10:57:17.521,142.837,142.883,100,75,4992967,142.85671428571428,142.86,0.04600000000002069,42.453000000000316,-6,142.58071428571415,142.864195548177,Netflix
1053,2019-01-03 11:00:57.902,143.488,143.519,110,7500,4995893,143.51855190538765,143.5035,0.03100000000000591,42.38300000000012,4,143.64255190538768,143.25474048594472,Netflix
1074,2019-01-03 11:04:40.772,143.378,143.412,110,1010,4991864,143.4086607142857,143.39499999999998,0.034000000000020236,39.347000000000406,7,143.64666071428584,143.37837312030078,Netflix
1032,2019-01-03 11:08:31.930,143.417,143.452,10100,7500,4995635,143.43191477272728,143.4345,0.03499999999999659,38.63499999999979,-7,143.1869147727273,143.38754585565874,Netflix
745,2019-01-03 11:11:42.706,271.057,271.313,10100,10200,4997224,271.18563054187194,271.185,0.2559999999999718,73.75199999999904,16,275.2816305418715,228.64467703269426,Netflix
403,2019-01-03 11:14:12.050,270.877,271.02,30,7500,4992594,271.01943027888444,270.94849999999997,0.14299999999997226,101.51699999999894,6,271.8774302788843,228.7181484221726,Netflix
354,2019-01-03 11:17:02.660,271.388,271.561,51,10100,4994210,271.5601308245493,271.4745,0.17300000000000182,79.80399999999946,13,273.8091308245493,271.31246641721174,Netflix
386,2019-01-03 11:19:49.313,271.968,272.322,10800,10000,4998508,272.13819230769235,272.145,0.353999999999985,84.55099999999993,-5,270.3681923076924,271.9832256804778,Netflix
449,2019-01-03 11:22:14.219,1527.319,1528.573,10100,2,4995593,1527.3192482676698,1527.946,1.2540000000001328,441.4679999999965,10,1539.859248267671,1109.431136133072,Netflix
569,2019-01-03 11:25:48.909,133.668,133.703,50,7500,4999201,133.70276821192053,133.6855,0.03499999999999659,569.9210000000024,-22,132.9327682119206,598.7275145697499,Netflix
1041,2019-01-03 11:31:14.983,144.05,144.083,330,290,4999912,144.06543548387097,144.06650000000002,0.03299999999998704,60.07699999999852,-36,142.87743548387144,140.53183521604615,Netflix
1032,2019-01-03 11:35:09.791,144.158,144.211,99,7500,4997795,144.2103095144098,144.1845,0.05300000000002569,42.70699999999974,-3,144.05130951440972,140.5843518760049,Netflix
946,2019-01-03 11:38:18.781,144.588,144.643,330,140,4999883,144.6043829787234,144.6155,0.05500000000000682,38.5630000000003,37,146.63938297872366,144.4495507884237,Netflix
1047,2019-01-03 11:42:18.738,144.638,144.682,55,75,4992413,144.6633846153846,144.66,0.04399999999998272,45.45500000000064,36,146.24738461538396,144.6468804890904,Netflix
1048,2019-01-03 11:46:19.052,144.798,144.832,110,10300,4992735,144.83164073006722,144.815,0.033999999999991815,45.63599999999951,35,146.02164073006693,144.7527707425506,Netflix
835,2019-01-03 11:49:14.141,145.187,145.222,110,7500,4996664,145.221494086728,145.2045,0.03499999999999659,35.91699999999963,32,146.3414940867279,145.0979201755064,Netflix
1003,2019-01-03 11:52:53.128,144.898,144.932,100,790,4993912,144.92817977528088,144.915,0.033999999999991815,42.048000000000854,-14,144.452179775281,145.08992703539812,Netflix
991,2019-01-03 11:56:43.674,144.778,144.812,10100,150,4993132,144.7784975609756,144.79500000000002,0.034000000000020236,41.32599999999965,-6,144.5744975609755,144.84248299723893,Netflix
1021,2019-01-03 12:00:44.828,144.79,144.822,330,7500,4997837,144.82065134099616,144.80599999999998,0.03200000000001069,44.80299999999954,46,146.29265134099666,144.7401125270492,Netflix
989,2019-01-03 12:04:33.152,144.758,144.802,330,7500,4994551,144.80014559386973,144.78,0.04399999999998272,44.54599999999971,26,145.94414559386928,144.84504665916174,Netflix
1005,2019-01-03 12:09:08.481,144.887,144.932,120,7500,4998091,144.93129133858267,144.90949999999998,0.044999999999987494,43.330000000000126,10,145.38129133858254,144.9027557534279,Netflix
1037,2019-01-03 12:13:07.548,145.518,145.553,1,7500,4999141,145.55299533395547,145.5355,0.03499999999999659,43.15600000000077,26,146.46299533395538,145.27843763179166,Netflix
1013,2019-01-03 12:16:42.708,145.028,145.063,330,370,4996114,145.04649999999998,145.0455,0.03499999999999659,44.373000000000246,-32,143.9265000000001,145.26918746050075,Netflix
1029,2019-01-03 12:20:43.513,144.808,144.84,120,7500,4997883,144.8394960629921,144.824,0.03200000000001069,44.328,-20,144.1994960629919,145.0571700166171,Netflix
981,2019-01-03 12:25:09.687,145.008,145.048,10,7500,4999282,145.0479467376831,145.02800000000002,0.03999999999999204,38.392000000000195,4,145.20794673768307,144.90671681590183,Netflix
999,2019-01-03 12:29:18.831,145.077,145.113,10300,180,4999622,145.0776183206107,145.095,0.036000000000001364,40.066999999999666,0,145.0776183206107,144.98696643744873,Netflix
1084,2019-01-03 12:33:58.677,144.957,145.002,120,7500,4996746,145.0012913385827,144.9795,0.045000000000015916,45.792999999999836,-13,144.41629133858248,145.06191708951752,Netflix
1038,2019-01-03 12:37:51.286,144.751,144.822,330,7500,4996265,144.81900766283525,144.7865,0.07099999999999795,43.328000000000486,-21,143.3280076628353,144.8076263835314,Netflix
1045,2019-01-03 12:43:01.871,144.547,144.601,120,7500,4996053,144.6001496062992,144.574,0.054000000000002046,42.273999999999575,48,147.1921496062993,144.6563624699492,Netflix
1034,2019-01-03 12:47:58.703,144.738,144.769,120,7500,4997878,144.76851181102364,144.7535,0.03100000000000591,39.63899999999981,59,146.597511811024,144.7020552178413,Netflix
1059,2019-01-03 12:53:37.191,145.088,145.118,330,7500,4999713,145.11673563218392,145.103,0.030000000000001137,41.81400000000127,52,146.67673563218398,144.98152661555707,Netflix
1037,2019-01-03 12:58:59.628,145.048,145.082,10,76,4990163,145.0780465116279,145.065,0.033999999999991815,42.94300000000132,2,145.14604651162787,145.14158789158284,Netflix
993,2019-01-03 13:03:50.804,144.808,144.838,120,7500,4989183,144.8375275590551,144.82299999999998,0.030000000000001137,38.15400000000017,-20,144.23752755905508,144.9623503481378,Netflix
1007,2019-01-03 13:07:47.323,145.007,145.052,120,7500,4999875,145.0512913385827,145.02949999999998,0.044999999999987494,39.168999999999926,2,145.14129133858268,145.0024871519024,Netflix
1052,2019-01-03 13:12:15.789,145.037,145.092,120,7500,4993781,145.0911338582677,145.0645,0.05500000000000682,41.449000000000126,5,145.36613385826774,144.97957356584473,Netflix
1018,2019-01-03 13:16:16.747,144.598,144.642,330,7500,4997440,144.64014559386973,144.62,0.04399999999998272,40.0210000000001,-1,144.59614559386975,144.79370225851986,Netflix
904,2019-01-03 13:19:01.353,144.238,144.288,100,7500,4993896,144.28734210526315,144.263,0.05000000000001137,34.71100000000132,-55,141.53734210526252,144.5077112746964,Netflix
1034,2019-01-03 13:23:53.007,144.417,144.453,120,310,4999624,144.4429534883721,144.435,0.036000000000001364,42.367000000000616,1,144.4789534883721,144.34621222949195,Netflix
1042,2019-01-03 13:28:53.262,143.997,144.03,11100,7500,4998896,144.0103064516129,144.01350000000002,0.03299999999998704,38.88700000000068,-55,142.19530645161362,144.15758492297354,Netflix
959,2019-01-03 13:33:39.280,143.988,144.022,120,8030,4979174,144.02149938650305,144.005,0.033999999999991815,35.660999999999234,-38,142.72949938650336,144.10515788093198,Netflix
908,2019-01-03 13:37:10.689,144.107,144.143,330,75,4993338,144.11366666666666,144.125,0.036000000000001364,33.35300000000058,-37,142.7816666666666,144.02141123882504,Netflix
1052,2019-01-03 13:42:26.860,144.208,144.24,120,7500,4992623,144.23949606299212,144.224,0.03200000000001069,40.92499999999973,11,144.59149606299223,144.08864750720656,Netflix
988,2019-01-03 13:47:34.078,143.828,143.872,120,7500,4993865,143.8713070866142,143.85000000000002,0.04400000000001114,38.246000000000436,3,144.00330708661423,144.01449909457148,Netflix
979,2019-01-03 13:52:33.794,143.418,143.472,120,1390,4999771,143.46770860927154,143.445,0.054000000000002046,37.11100000000013,-22,142.2797086092715,143.62344952169173,Netflix
1003,2019-01-03 13:57:18.503,143.097,143.13,100,7500,4999161,143.12956578947367,143.1135,0.03299999999998704,37.76599999999985,-34,142.0075657894741,143.26298373826413,Netflix
1123,2019-01-03 14:02:42.400,143.187,143.23,10200,7500,4996641,143.20522033898308,143.20850000000002,0.042999999999977945,43.78599999999932,34,144.66722033898233,143.09536962925532,Netflix
1092,2019-01-03 14:07:30.759,143.398,143.432,15,290,4997083,143.43032786885246,143.415,0.033999999999991815,44.00699999999904,15,143.94032786885234,143.2713367852997,Netflix
1035,2019-01-03 14:12:42.150,143.288,143.322,120,330,4990335,143.31293333333335,143.305,0.033999999999991815,41.14399999999927,10,143.65293333333327,143.29156045417685,Netflix
1037,2019-01-03 14:17:30.429,143.108,143.143,330,150,4995976,143.1189375,143.1255,0.03499999999999659,39.50699999999944,22,143.8889374999999,143.19554943813307,Netflix
1006,2019-01-03 14:23:16.546,143.297,143.329,100,7500,4994603,143.3285789473684,143.313,0.03200000000001069,38.22200000000021,21,144.00057894736864,143.24204636117176,Netflix
1102,2019-01-03 14:29:16.084,143.377,143.411,120,7500,4992900,143.41046456692914,143.394,0.033999999999991815,41.62800000000229,11,143.78446456692905,143.28705975693836,Netflix
1054,2019-01-03 14:33:46.975,143.617,143.652,120,7500,4999305,143.65144881889765,143.6345,0.03499999999999659,41.43400000000025,1,143.68644881889765,143.56998430774436,Netflix
1026,2019-01-03 14:38:26.499,143.528,143.562,120,160,4998338,143.54742857142855,143.54500000000002,0.034000000000020236,39.24299999999948,11,143.92142857142878,143.5957752876392,Netflix
975,2019-01-03 14:43:45.974,143.288,143.322,120,1250,4993033,143.31902189781022,143.305,0.033999999999991815,36.9719999999993,-14,142.84302189781033,143.46847129145354,Netflix
926,2019-01-03 14:48:09.250,143.018,143.052,1,450,4999885,143.05192461197336,143.035,0.033999999999991815,34.51399999999896,-11,142.67792461197345,143.180142882483,Netflix
980,2019-01-03 14:53:02.606,143.008,143.038,330,7500,4997853,143.0367356321839,143.02300000000002,0.030000000000001137,37.050999999998794,29,143.90673563218394,143.00621658788535,Netflix
938,2019-01-03 14:57:06.119,142.49,142.523,330,4570,4998835,142.5207775510204,142.50650000000002,0.03299999999998704,36.08099999999948,5,142.68577755102032,142.69789353270392,Netflix
1010,2019-01-03 15:01:32.752,142.5,142.532,330,75,4997107,142.50592592592594,142.51600000000002,0.03200000000001069,38.34299999999976,-7,142.28192592592586,142.5826304150178,Netflix
1018,2019-01-03 15:05:49.521,142.377,142.423,120,1120,4997906,142.41854838709676,142.4,0.04599999999999227,37.73700000000068,5,142.64854838709672,142.43772373069586,Netflix
1012,2019-01-03 15:10:11.694,142.137,142.158,100,7500,4983122,142.1577236842105,142.14749999999998,0.020999999999986585,37.39500000000197,-25,141.63272368421084,142.24781856896652,Netflix
959,2019-01-03 15:13:23.632,142.179,142.223,330,7500,4993661,142.22114559386975,142.20100000000002,0.04400000000001114,37.7500000000006,-30,140.90114559386942,142.20766872038772,Netflix
1000,2019-01-03 15:17:22.285,142.128,142.172,120,610,4994566,142.16476712328767,142.14999999999998,0.04400000000001114,38.385999999999456,7,142.47276712328775,142.17043216647446,Netflix
1026,2019-01-03 15:21:01.668,142.266,142.272,120,7500,4999668,142.271905511811,142.269,0.006000000000000227,38.357000000000085,17,142.37390551181102,142.24778991598475,Netflix
1066,2019-01-03 15:25:07.273,142.078,142.122,120,82,4999854,142.0958613861386,142.10000000000002,0.04400000000001114,40.11400000000006,5,142.31586138613866,142.15561033517585,Netflix
958,2019-01-03 15:28:40.178,142.818,142.853,330,10100,4996292,142.85189261744966,142.83550000000002,0.03499999999999659,37.364000000001,61,144.98689261744946,142.57753007606144,Netflix
997,2019-01-03 15:32:10.953,143.027,143.069,10000,7500,4994966,143.045,143.048,0.04200000000000159,38.00600000000088,8,143.381,142.7767714127577,Netflix
967,2019-01-03 15:35:25.577,143.208,143.25,330,7500,4997511,143.24822988505747,143.22899999999998,0.04200000000000159,36.668000000000035,20,144.0882298850575,143.10310400157655,Netflix
991,2019-01-03 15:39:04.045,142.857,142.888,100,7500,4999973,142.88759210526314,142.8725,0.03100000000000591,36.46300000000059,-12,142.51559210526307,142.94958060435044,Netflix
1072,2019-01-03 15:43:11.101,142.568,142.602,120,150,4996238,142.5868888888889,142.585,0.033999999999991815,39.29300000000069,27,143.50488888888867,142.65413876486915,Netflix
1033,2019-01-03 15:46:28.120,142.727,142.762,100,7500,4995961,142.7615394736842,142.74450000000002,0.03499999999999659,38.71600000000046,48,144.44153947368403,142.67016896575265,Netflix
930,2019-01-03 15:50:02.015,142.338,142.372,120,750,4996431,142.3673103448276,142.35500000000002,0.034000000000020236,33.64500000000038,-3,142.26531034482753,142.50614627042538,Netflix
973,2019-01-03 15:53:01.448,142.247,142.279,120,7500,4988903,142.2784960629921,142.263,0.031999999999982265,36.831000000000444,26,143.11049606299164,142.39309879453688,Netflix
1044,2019-01-04 09:30:52.972,144.421,144.462,330,150,4997514,144.4338125,144.4415,0.04099999999999682,39.96299999999988,21,145.29481249999992,143.7158652264846,Netflix
872,2019-01-04 09:32:47.995,144.271,144.312,330,10800,4993821,144.31078436657683,144.29149999999998,0.04100000000002524,36.48399999999921,-45,142.4657843665757,144.22179390540668,Netflix
911,2019-01-04 09:35:08.887,144.418,144.447,1,7500,4999199,144.44699613384884,144.4325,0.028999999999996362,39.121000000000464,-12,144.09899613384889,144.40231188538735,Netflix
928,2019-01-04 09:37:39.885,144.487,144.522,120,7500,4995525,144.52144881889762,144.5045,0.03499999999999659,38.784000000000134,21,145.25644881889755,144.39438973787816,Netflix
941,2019-01-04 09:40:16.400,144.798,144.842,120,590,4999125,144.8345633802817,144.82,0.04400000000001114,39.10900000000052,32,146.24256338028206,144.65847906075103,Netflix
1024,2019-01-04 09:43:13.630,144.708,144.748,100,7500,4996665,144.74747368421052,144.728,0.03999999999999204,39.74400000000094,-35,143.3474736842108,144.7042629242558,Netflix
985,2019-01-04 09:46:02.663,144.718,144.752,120,400,4997554,144.74415384615386,144.735,0.034000000000020236,39.419000000000466,-26,143.86015384615334,144.70099473408246,Netflix
981,2019-01-04 09:49:10.112,144.608,144.643,330,230,4995008,144.622375,144.6255,0.03499999999999659,36.32900000000015,-4,144.48237500000002,144.67675798156196,Netflix
1006,2019-01-04 09:52:17.969,144.858,144.893,120,7500,4997344,144.89244881889763,144.8755,0.03499999999999659,37.87900000000019,1,144.92744881889763,144.81759070278096,Netflix
1081,2019-01-04 09:55:40.614,144.627,144.663,120,10500,4999890,144.66259322033898,144.645,0.036000000000001364,39.495999999999924,-36,143.36659322033893,144.75037165315646,Netflix
1007,2019-01-04 09:58:57.000,144.967,145.003,120,75,4994734,144.98084615384616,144.985,0.03599999999997294,35.107000000000454,20,145.70084615384562,144.83764342199856,Netflix
1061,2019-01-04 10:01:49.433,145.587,145.623,120,58,4999922,145.59873033707865,145.605,0.036000000000001364,38.45799999999957,84,148.62273033707876,145.36780723170114,Netflix
1043,2019-01-04 10:05:09.777,145.547,145.583,120,970,4991416,145.57903669724772,145.565,0.036000000000001364,37.76400000000061,24,146.44303669724775,145.59157788898156,Netflix
1052,2019-01-04 10:08:32.019,145.308,145.352,120,220,4999035,145.3364705882353,145.32999999999998,0.04400000000001114,37.39900000000077,3,145.46847058823533,145.45828599187425,Netflix
1088,2019-01-04 10:11:57.338,145.387,145.433,120,150,4988493,145.41255555555554,145.41,0.04599999999999227,39.33799999999991,11,145.91855555555546,145.4320049335952,Netflix
992,2019-01-04 10:15:28.865,145.408,145.449,330,7500,4994979,145.44727203065133,145.42849999999999,0.04100000000002524,38.24100000000061,-1,145.4062720306513,145.4417294188003,Netflix
996,2019-01-04 10:19:07.529,145.317,145.352,10200,7500,4999481,145.3318305084746,145.3345,0.03499999999999659,37.46900000000028,1,145.3668305084746,145.36983605191836,Netflix
1017,2019-01-04 10:21:51.701,145.628,145.663,330,200,4987094,145.6412075471698,145.6455,0.03500000000002501,35.76300000000066,-14,145.15120754716946,145.50375169811323,Netflix
1074,2019-01-04 10:24:04.098,146.688,146.712,100,7500,4997247,146.71168421052633,146.7,0.02400000000000091,37.488,43,147.74368421052637,146.2412708314232,Netflix
938,2019-01-04 10:25:56.221,146.947,146.983,100,10700,4990241,146.98266666666666,146.965,0.036000000000001364,35.00600000000014,-39,145.5786666666666,146.80711192214113,Netflix
986,2019-01-04 10:28:16.415,147.058,147.102,120,7500,4984048,147.10130708661416,147.07999999999998,0.04400000000001114,37.9050000000002,-9,146.70530708661406,146.97878138879537,Netflix
1007,2019-01-04 10:30:56.864,146.958,147.002,100,10500,4995452,147.0015849056604,146.98000000000002,0.04400000000001114,39.61800000000051,24,148.05758490566066,146.94318080678002,Netflix
978,2019-01-04 10:33:39.244,146.808,146.852,120,7500,4987780,146.85130708661416,146.82999999999998,0.04400000000001114,36.72499999999948,9,147.24730708661426,146.87076252570338,Netflix
904,2019-01-04 10:36:16.174,146.737,146.773,100,82,4994136,146.75321978021978,146.755,0.036000000000001364,33.313000000000244,-3,146.64521978021978,146.80082811571629,Netflix
957,2019-01-04 10:39:26.303,146.688,146.729,330,7500,4992234,146.72727203065133,146.70850000000002,0.04100000000002524,36.55399999999918,14,147.3012720306517,146.72775630565036,Netflix
999,2019-01-04 10:42:27.109,146.718,146.762,120,270,4991005,146.74846153846153,146.74,0.04400000000001114,37.853999999999274,-4,146.57246153846148,146.7041789357596,Netflix
990,2019-01-04 10:46:10.558,146.658,146.672,120,7500,4998004,146.67177952755904,146.665,0.014000000000010004,37.66099999999972,-37,146.15377952755867,146.66350464347036,Netflix
1014,2019-01-04 10:49:29.880,146.721,146.762,330,10600,4999664,146.76076212259835,146.7415,0.04099999999999682,36.89100000000042,-9,146.39176212259838,146.82309954843453,Netflix
965,2019-01-04 10:52:55.761,146.858,146.892,120,190,4999126,146.87883870967744,146.875,0.033999999999991815,37.94799999999992,10,147.21883870967736,146.7924620626759,Netflix
949,2019-01-04 10:56:05.092,146.857,146.883,110,7500,4997796,146.88262417871223,146.87,0.02600000000001046,37.89400000000006,8,147.09062417871232,146.86174467345924,Netflix
1001,2019-01-04 10:59:34.387,147.097,147.139,10300,7500,4997399,147.11469662921348,147.118,0.04200000000000159,38.509999999999934,14,147.7026966292135,147.02515356502298,Netflix
1082,2019-01-04 11:03:12.168,147.512,147.532,330,75,4992178,147.5157037037037,147.522,0.020000000000010232,43.099999999999596,7,147.65570370370378,147.34740510357872,Netflix
1057,2019-01-04 11:06:54.768,147.507,147.542,330,10700,4994940,147.54095285584768,147.5245,0.03499999999999659,43.035000000000196,20,148.2409528558476,147.48654838448405,Netflix
1036,2019-01-04 11:10:54.849,147.498,147.532,120,74,4991184,147.51096907216493,147.515,0.034000000000020236,40.377999999999986,27,148.42896907216547,147.47804658440933,Netflix
1025,2019-01-04 11:14:49.433,147.247,147.302,120,7500,4999734,147.3011338582677,147.2745,0.0549999999999784,38.43299999999908,48,149.94113385826665,147.37216386384384,Netflix
902,2019-01-04 11:17:55.249,147.018,147.063,330,1050,4998935,147.05223913043477,147.0405,0.044999999999987494,33.877999999999616,15,147.72723913043458,147.18804317754933,Netflix
975,2019-01-04 11:22:13.077,147.138,147.183,330,270,4991138,147.15824999999998,147.1605,0.044999999999987494,37.12600000000015,18,147.96824999999976,147.13382296952125,Netflix
983,2019-01-04 11:25:51.451,147.378,147.403,120,7500,4993083,147.4026062992126,147.39049999999997,0.025000000000005684,37.69099999999966,32,148.2026062992128,147.32395460904232,Netflix
963,2019-01-04 11:30:02.711,147.638,147.702,120,770,4991998,147.69337078651685,147.67000000000002,0.06399999999999295,35.70999999999992,-4,147.43737078651688,147.53410644357984,Netflix
937,2019-01-04 11:33:18.123,147.698,147.732,110,10300,4989868,147.73164073006726,147.715,0.033999999999991815,38.29600000000056,26,148.61564073006704,147.62298154066033,Netflix
950,2019-01-04 11:37:15.912,147.598,147.653,330,150,4996778,147.61518750000002,147.6255,0.0549999999999784,37.98300000000094,17,148.55018749999965,147.71850229454085,Netflix
1027,2019-01-04 11:41:29.388,147.418,147.449,110,7500,4988507,147.44855190538763,147.4335,0.03100000000000591,40.877000000000436,-2,147.38655190538762,147.50524416462312,Netflix
1005,2019-01-04 11:45:56.560,147.498,147.532,120,670,4997757,147.52683544303798,147.515,0.034000000000020236,39.31699999999961,14,148.00283544303826,147.47092191447234,Netflix
1036,2019-01-04 11:49:55.353,147.177,147.213,10200,610,4994260,147.1790314523589,147.195,0.036000000000001364,39.81600000000003,-25,146.27903145235888,147.28262832526343,Netflix
1007,2019-01-04 11:54:15.927,147.569,147.613,330,75,4982849,147.57714814814813,147.591,0.04400000000001114,38.55600000000058,38,149.24914814814855,147.43175165165655,Netflix
938,2019-01-04 11:57:35.287,147.038,147.068,120,7500,4995646,147.06752755905512,147.053,0.030000000000001137,35.332000000000505,-13,146.6775275590551,147.23269649455423,Netflix
1021,2019-01-04 12:01:20.601,147.038,147.081,120,7500,4995613,147.08032283464567,147.0595,0.042999999999977945,38.24000000000109,-8,146.73632283464585,147.11373152712335,Netflix
1076,2019-01-04 12:06:13.055,146.969,147.013,330,220,4993960,146.9866,146.99099999999999,0.04400000000001114,39.80999999999881,-29,145.7105999999997,147.0021763275752,Netflix
1102,2019-01-04 12:11:24.720,147.038,147.072,120,75,4982394,147.05107692307692,147.055,0.033999999999991815,40.066999999999894,-41,145.65707692307726,147.04028435577368,Netflix
983,2019-01-04 12:15:41.248,146.978,147.012,10300,10300,4996669,146.995,146.995,0.033999999999991815,37.2429999999992,-18,146.38300000000015,147.02969590643275,Netflix
1023,2019-01-04 12:19:50.116,147.367,147.4,120,7500,4982890,147.39948031496064,147.3835,0.03300000000001546,39.20599999999965,32,148.45548031496114,147.25692540535044,Netflix
1020,2019-01-04 12:24:34.627,147.339,147.382,330,530,4989821,147.36550000000003,147.3605,0.043000000000006366,37.42200000000068,35,148.87050000000025,147.39871515105224,Netflix
