,timestamp,bid,ask,bid_vol,ask_vol,Volume,Price,MidPrice,Spread,SpreadCm,TickRule,ObservedPrice,VWAP,Instrument
628,2019-01-03 11:17:28.944,271.537,271.72,100,7500,8379515,271.7175921052632,271.62850000000003,0.18300000000004957,149.51599999999866,19,275.1945921052641,271.17955731239863,Netflix
628,2019-01-03 11:22:17.005,1527.118,1528.352,10000,2,7280447,1527.1182467506499,1527.7350000000001,1.234000000000151,502.1799999999965,13,1543.1602467506518,1109.2386543159962,Netflix
628,2019-01-03 11:27:01.358,133.488,133.539,260,7500,4549998,133.53729123711338,133.5135,0.05099999999998772,413.5130000000022,-31,131.95629123711376,598.5158505814996,Netflix
628,2019-01-03 11:30:48.630,144.227,144.262,110,7500,3146418,144.261494086728,144.24450000000002,0.03499999999999659,35.95899999999912,-21,143.52649408672806,140.59718808366517,Netflix
628,2019-01-03 11:33:54.485,144.168,144.207,110,7500,3112548,144.20643626806833,144.1875,0.03899999999998727,25.467000000000127,11,144.6354362680682,144.20398198312714,Netflix
628,2019-01-03 11:37:00.554,144.488,144.532,100,10200,3343485,144.531572815534,144.51,0.04400000000001114,24.949999999999562,33,145.98357281553436,144.3769218125675,Netflix
628,2019-01-03 11:39:51.380,144.717,144.753,110,390,3225801,144.74507999999997,144.735,0.03599999999997294,26.888000000000687,11,145.14107999999968,144.66491770941107,Netflix
628,2019-01-03 11:43:01.873,144.677,144.72,110,7500,2849959,144.71937844940868,144.6985,0.043000000000006366,27.45700000000005,41,146.48237844940894,144.69033357546118,Netflix
628,2019-01-03 11:46:16.958,144.808,144.843,330,750,3070373,144.83230555555554,144.82549999999998,0.03499999999999659,27.083999999999577,7,145.0773055555555,144.80250198561993,Netflix
628,2019-01-03 11:49:27.488,145.267,145.303,100,150,4107616,145.2886,145.285,0.036000000000001364,27.063999999999822,33,146.47660000000005,145.1232717196957,Netflix
628,2019-01-03 11:52:22.740,145.012,145.023,330,660,3184924,145.01933333333332,145.01749999999998,0.01099999999999568,26.559000000000566,-25,144.74433333333343,145.1770805605969,Netflix
628,2019-01-03 11:55:28.742,144.859,144.882,330,450,3186219,144.87226923076923,144.8705,0.022999999999996135,26.38299999999981,-23,144.34326923076932,144.85649945950274,Netflix
628,2019-01-03 11:58:44.795,144.397,144.433,110,300,3014656,144.4233414634146,144.415,0.036000000000001364,27.457999999999714,21,145.17934146341463,144.60767590118868,Netflix
628,2019-01-03 12:02:17.398,144.958,145.012,100,3520,3100899,145.01050828729282,144.985,0.054000000000002046,28.36400000000009,29,146.57650828729288,144.80945078033633,Netflix
628,2019-01-03 12:05:18.258,144.787,144.84,120,7500,3133200,144.8391653543307,144.8135,0.05299999999999727,28.063999999999623,3,144.9981653543307,144.89158185982316,Netflix
628,2019-01-03 12:09:14.122,144.918,144.962,100,75,3107606,144.93685714285715,144.94,0.04399999999998272,26.500000000000256,13,145.50885714285693,144.9046110215194,Netflix
628,2019-01-03 12:12:25.240,145.368,145.402,10300,150,3148719,145.36848803827752,145.385,0.033999999999991815,26.149000000000484,13,145.8104880382774,145.23009557816357,Netflix
628,2019-01-03 12:15:21.339,145.647,145.673,120,7500,3111794,145.6725905511811,145.66,0.02600000000001046,27.420000000000186,-1,145.64659055118108,145.57480044380108,Netflix
628,2019-01-03 12:18:32.074,144.988,145.032,120,150,2915826,145.01244444444444,145.01,0.04400000000001114,27.418999999999528,-27,143.82444444444414,145.21145284167912,Netflix
628,2019-01-03 12:21:51.848,144.618,144.652,120,600,3145988,144.64633333333333,144.635,0.033999999999991815,25.912000000000887,-5,144.47633333333337,144.76308857977733,Netflix
628,2019-01-03 12:25:45.137,144.768,144.802,10100,65,3274656,144.7682174126906,144.785,0.033999999999991815,24.19799999999944,3,144.87021741269058,144.82260848522847,Netflix
628,2019-01-03 12:29:14.143,145.078,145.11,10100,7500,3113280,145.09163636363635,145.094,0.03200000000001069,25.851000000000397,11,145.44363636363647,144.9916391184573,Netflix
628,2019-01-03 12:32:38.395,144.998,145.033,330,75,2907441,145.00448148148146,145.01549999999997,0.03499999999999659,26.77099999999919,-13,144.5494814814815,145.06298047048378,Netflix
628,2019-01-03 12:36:06.923,144.718,144.753,330,450,2894417,144.7381923076923,144.7355,0.03499999999999659,26.360000000000355,3,144.84319230769228,144.86046688919328,Netflix
628,2019-01-03 12:39:38.685,144.628,144.663,330,75,3226900,144.6344814814815,144.6455,0.03500000000002501,25.78400000000036,-3,144.5294814814814,144.6678064283433,Netflix
628,2019-01-03 12:43:51.212,144.571,144.602,330,220,2884996,144.58339999999998,144.5865,0.03100000000000591,24.419999999999334,47,146.04040000000026,144.62121555260308,Netflix
628,2019-01-03 12:47:51.422,144.708,144.762,10300,10200,3013073,144.7348682926829,144.735,0.054000000000002046,23.98900000000006,3,144.8968682926829,144.70420290254515,Netflix
628,2019-01-03 12:52:21.275,145.039,145.073,330,75,3038163,145.04529629629627,145.05599999999998,0.034000000000020236,24.76400000000092,45,146.57529629629718,144.95871430378688,Netflix
628,2019-01-03 12:56:22.092,145.038,145.082,10200,460,2963636,145.03989868667918,145.06,0.04399999999998272,26.417000000000797,11,145.523898686679,145.15637245778612,Netflix
628,2019-01-03 13:00:55.556,144.917,144.952,120,7500,3176139,144.95144881889763,144.9345,0.03499999999999659,25.047000000000196,-17,144.3564488188977,145.0270393053108,Netflix
628,2019-01-03 13:04:45.505,144.818,144.863,330,230,3041257,144.83648214285714,144.84050000000002,0.044999999999987494,23.24800000000056,5,145.06148214285707,144.9308840866605,Netflix
628,2019-01-03 13:07:59.451,144.938,144.982,120,150,3120213,144.96244444444446,144.95999999999998,0.04400000000001114,25.46999999999929,19,145.79844444444467,144.9777817890215,Netflix
628,2019-01-03 13:11:27.084,144.841,144.863,330,22,2959936,144.842375,144.852,0.02199999999999136,24.214000000000567,1,144.864375,144.88698545354376,Netflix
628,2019-01-03 13:15:08.195,144.96,145.012,330,150,2848290,144.97625000000002,144.986,0.0519999999999925,25.219999999999544,1,145.02825,144.98114836895476,Netflix
628,2019-01-03 13:17:52.283,144.45,144.483,330,150,3588017,144.4603125,144.4665,0.03300000000001546,23.55300000000105,-33,143.37131249999948,144.6434323787923,Netflix
628,2019-01-03 13:20:47.260,144.328,144.361,120,7500,3268001,144.36048031496065,144.34449999999998,0.03299999999998704,26.304000000000514,-7,144.12948031496074,144.31872117168814,Netflix
628,2019-01-03 13:25:05.632,144.298,144.332,120,640,2771734,144.32663157894734,144.315,0.033999999999991815,24.50000000000034,5,144.4966315789473,144.31573952834862,Netflix
628,2019-01-03 13:28:55.809,144.033,144.082,330,300,3163134,144.05633333333333,144.0575,0.049000000000006594,23.692000000000377,-43,141.94933333333304,144.16586330248424,Netflix
628,2019-01-03 13:33:08.396,144.017,144.063,120,220,3105330,144.04676470588234,144.04,0.04599999999999227,23.338999999999544,-11,143.54076470588242,144.11321123300579,Netflix
628,2019-01-03 13:36:37.703,143.907,143.963,120,1060,3477047,143.95730508474577,143.935,0.055999999999983174,23.435000000000798,-19,142.8933050847461,143.9132847014512,Netflix
628,2019-01-03 13:40:20.547,144.168,144.202,330,150,2853015,144.178625,144.185,0.033999999999991815,24.749999999999403,-1,144.14462500000002,144.1229274934383,Netflix
628,2019-01-03 13:44:47.988,144.268,144.309,100,7500,3168651,144.3084605263158,144.2885,0.04099999999999682,23.759000000000214,5,144.51346052631578,144.259912467627,Netflix
628,2019-01-03 13:49:08.132,143.647,143.683,120,450,3215484,143.67542105263155,143.665,0.036000000000001364,24.31200000000024,-3,143.56742105263154,143.89190047809834,Netflix
628,2019-01-03 13:53:17.559,143.358,143.399,100,7500,3248240,143.3984605263158,143.3785,0.04099999999999682,23.553000000000168,-27,142.2914605263159,143.46297894661288,Netflix
628,2019-01-03 13:57:18.647,143.108,143.13,100,7500,3017249,143.1297105263158,143.119,0.02199999999999136,23.885999999999655,-23,142.623710526316,143.1991328453383,Netflix
628,2019-01-03 14:01:25.733,142.931,142.972,330,370,2697229,142.95267142857145,142.9515,0.04099999999999682,24.93499999999935,27,144.05967142857136,142.9741011634591,Netflix
628,2019-01-03 14:04:49.362,143.108,143.152,10200,150,2807760,143.10863768115942,143.13,0.04399999999998272,25.321999999999406,9,143.50463768115927,143.1094232309216,Netflix
628,2019-01-03 14:08:40.085,143.298,143.332,120,7500,2921547,143.33146456692913,143.315,0.033999999999991815,25.15499999999929,7,143.56946456692907,143.28934379873246,Netflix
628,2019-01-03 14:13:12.507,143.208,143.241,120,7500,3135659,143.24048031496062,143.2245,0.03300000000001546,24.713999999999885,9,143.53748031496076,143.27299451343313,Netflix
628,2019-01-03 14:17:03.100,143.038,143.091,10700,7500,3004339,143.05984065934067,143.0645,0.05299999999999727,23.65699999999981,15,143.85484065934062,143.15914643020201,Netflix
628,2019-01-03 14:21:41.375,143.258,143.293,330,150,3241243,143.26893750000002,143.27550000000002,0.03499999999999659,23.89599999999993,15,143.79393749999997,143.21294722119407,Netflix
628,2019-01-03 14:26:27.171,143.047,143.083,120,950,2812647,143.07896261682242,143.065,0.036000000000001364,23.649000000001365,7,143.33096261682243,143.16096127427346,Netflix
628,2019-01-03 14:30:17.484,143.79,143.832,330,7500,2904111,143.83022988505746,143.81099999999998,0.04200000000000159,24.214000000001192,19,144.6282298850575,143.56082337461228,Netflix
628,2019-01-03 14:34:04.769,143.647,143.683,120,10300,3078185,143.68258541266792,143.665,0.036000000000001364,25.309999999999263,-17,143.0705854126679,143.7380345107883,Netflix
628,2019-01-03 14:37:48.603,143.488,143.532,120,230,2950381,143.51691428571428,143.51,0.04400000000001114,23.45899999999986,17,144.26491428571447,143.58189011386222,Netflix
628,2019-01-03 14:42:04.160,143.502,143.533,330,300,3238936,143.5167619047619,143.51749999999998,0.03099999999997749,24.422999999999632,-21,142.86576190476237,143.57411092363455,Netflix
628,2019-01-03 14:46:50.349,143.037,143.073,330,7500,3424047,143.07148275862068,143.055,0.036000000000001364,23.088999999999402,-23,142.24348275862064,143.19905772778515,Netflix
628,2019-01-03 14:50:48.869,142.987,143.023,120,370,3293021,143.01418367346938,143.005,0.036000000000001364,23.584999999999724,21,143.7701836734694,142.99869926831386,Netflix
628,2019-01-03 14:54:48.917,142.808,142.852,13,430,3060605,142.85070880361175,142.82999999999998,0.04400000000001114,24.042999999998756,3,142.98270880361179,142.91014647897,Netflix
628,2019-01-03 14:58:12.085,142.638,142.672,120,220,3339509,142.66,142.655,0.033999999999991815,24.257000000000573,-1,142.626,142.66723626787055,Netflix
628,2019-01-03 15:02:01.866,142.527,142.562,330,10100,3061201,142.56089261744967,142.5445,0.03500000000002501,23.957999999999856,-11,142.1758926174494,142.60095264552572,Netflix
628,2019-01-03 15:05:23.401,142.387,142.433,330,410,3111277,142.41248648648647,142.41,0.04599999999999227,22.99000000000052,15,143.10248648648636,142.4304697758104,Netflix
628,2019-01-03 15:08:58.529,142.238,142.273,330,980,3246260,142.26418320610688,142.25549999999998,0.03499999999999659,23.442000000000718,-17,141.66918320610694,142.30492647574366,Netflix
628,2019-01-03 15:12:12.031,142.277,142.292,330,150,3294301,142.28168749999998,142.28449999999998,0.01500000000001478,24.176000000000528,-21,141.96668749999967,142.22784935576445,Netflix
628,2019-01-03 15:15:01.001,142.008,142.052,120,220,3049203,142.0364705882353,142.03,0.04399999999998272,24.509999999999906,-11,141.55247058823548,142.12766665479032,Netflix
628,2019-01-03 15:18:31.341,142.187,142.223,100,150,3391394,142.20860000000002,142.205,0.036000000000001364,23.142999999999603,13,142.67660000000004,142.16496612018648,Netflix
628,2019-01-03 15:21:19.750,142.248,142.282,10300,370,2737891,142.24917900656044,142.265,0.034000000000020236,23.899000000000285,5,142.41917900656054,142.26631109198237,Netflix
628,2019-01-03 15:24:32.324,142.137,142.182,120,7500,3016742,142.18129133858267,142.15949999999998,0.044999999999987494,23.784999999999826,1,142.22629133858266,142.16734592577635,Netflix
628,2019-01-03 15:27:55.666,142.308,142.352,120,10400,3222924,142.3514980988593,142.32999999999998,0.04400000000001114,24.827000000000453,33,143.80349809885968,142.25045843788897,Netflix
628,2019-01-03 15:30:48.136,142.577,142.612,100,7500,3217267,142.61153947368422,142.59449999999998,0.03499999999999659,23.45700000000079,-11,142.22653947368426,142.59830677048416,Netflix
628,2019-01-03 15:33:32.232,143.308,143.342,10400,620,3068985,143.30991288566244,143.325,0.034000000000020236,25.086999999999733,23,144.0919128856629,143.08337964744865,Netflix
628,2019-01-03 15:36:29.280,142.938,142.972,330,7,3393487,142.938706231454,142.95499999999998,0.034000000000020236,22.90600000000029,-17,142.36070623145366,143.06863981285866,Netflix
628,2019-01-03 15:39:33.011,142.848,142.893,120,7500,3072969,142.89229133858268,142.8705,0.044999999999987494,23.022000000000475,-5,142.66729133858274,142.8561137156706,Netflix
628,2019-01-03 15:42:41.549,142.447,142.482,120,7500,2881575,142.48144881889763,142.4645,0.03499999999999659,23.26500000000007,27,143.42644881889754,142.6120421619717,Netflix
628,2019-01-03 15:45:27.876,142.647,142.683,10500,150,2876705,142.64750704225352,142.665,0.036000000000001364,23.370000000000005,31,143.76350704225356,142.62881031218035,Netflix
628,2019-01-03 15:48:19.619,142.53,142.573,330,7500,3320033,142.5711877394636,142.5515,0.043000000000006366,22.817000000000178,1,142.6141877394636,142.59405228499153,Netflix
628,2019-01-03 15:51:25.346,142.447,142.493,10200,3,3354617,142.4470135254337,142.47,0.04599999999999227,24.01400000000072,9,142.86101352543363,142.47625447585077,Netflix
628,2019-01-03 15:54:06.568,142.207,142.243,120,370,2958816,142.23418367346937,142.225,0.036000000000001364,23.15399999999991,29,143.2781836734694,142.32512636405735,Netflix
628,2019-01-04 09:31:04.529,144.348,144.383,330,300,3103278,144.36466666666666,144.3655,0.03499999999999659,25.170999999999708,-21,143.62966666666674,143.69948637629827,Netflix
628,2019-01-04 09:33:09.656,144.098,144.182,120,370,3645065,144.1614285714286,144.14,0.08399999999997476,26.66699999999929,-29,141.72542857142932,144.1149961671458,Netflix
628,2019-01-04 09:35:12.081,144.363,144.392,330,7500,3470555,144.39077777777777,144.3775,0.028999999999996362,26.238000000000653,-17,143.89777777777783,144.40656085564152,Netflix
628,2019-01-04 09:37:30.556,144.437,144.488,330,7500,3388949,144.48585057471263,144.4625,0.05099999999998772,26.812000000000154,19,145.4548505747124,144.2880476942365,Netflix
628,2019-01-04 09:39:46.601,144.909,144.942,330,680,3390941,144.93121782178218,144.9255,0.03300000000001546,26.550000000000438,39,146.2182178217828,144.7715866203794,Netflix
628,2019-01-04 09:42:03.322,144.598,144.643,330,750,2973792,144.62924999999998,144.6205,0.044999999999987494,24.318000000000126,-37,142.96425000000045,144.66485502951898,Netflix
628,2019-01-04 09:44:32.607,144.568,144.632,10600,820,3299858,144.57259544658496,144.60000000000002,0.06399999999999295,25.417000000000883,-23,143.10059544658512,144.61251680389356,Netflix
628,2019-01-04 09:47:01.773,144.577,144.613,120,7500,3304833,144.61243307086613,144.595,0.036000000000001364,24.12799999999993,-9,144.28843307086612,144.65708780898655,Netflix
628,2019-01-04 09:49:39.326,144.867,144.918,110,7500,2918791,144.91726281208938,144.89249999999998,0.051000000000016144,22.88700000000034,23,146.09026281208975,144.79401748448234,Netflix
628,2019-01-04 09:52:14.327,144.849,144.892,330,150,3133226,144.8624375,144.8705,0.043000000000006366,23.940000000000396,-17,144.1314374999999,144.83808495536678,Netflix
628,2019-01-04 09:54:43.139,144.668,144.711,10400,7500,2804961,144.68601675977655,144.6895,0.043000000000006366,22.95899999999955,-11,144.21301675977648,144.7718260994127,Netflix
628,2019-01-04 09:57:29.042,144.988,145.032,120,310,3286190,145.01972093023258,145.01,0.04400000000001114,22.107000000000227,-1,144.97572093023257,144.85060168079403,Netflix
628,2019-01-04 09:59:59.275,145.368,145.393,330,370,3198319,145.3812142857143,145.38049999999998,0.025000000000005684,22.74300000000008,57,146.80621428571462,145.19985066450027,Netflix
628,2019-01-04 10:02:21.121,145.648,145.683,330,220,2740043,145.66199999999998,145.6655,0.03499999999999659,22.704999999999757,45,147.23699999999982,145.5724706959707,Netflix
628,2019-01-04 10:05:05.384,145.598,145.613,120,1,3182981,145.59812396694218,145.6055,0.014999999999986358,22.93500000000043,-5,145.52312396694225,145.64134971688097,Netflix
628,2019-01-04 10:07:39.392,145.312,145.343,330,2130,2920742,145.33884146341464,145.3275,0.03099999999997749,22.256000000001137,-5,145.18384146341475,145.45213645700105,Netflix
628,2019-01-04 10:10:16.454,145.558,145.609,110,7500,3028508,145.60826281208935,145.58350000000002,0.051000000000016144,22.453999999999695,9,146.0672628120895,145.49506476186056,Netflix
628,2019-01-04 10:13:21.296,145.448,145.492,330,7500,3060690,145.49014559386976,145.47,0.04399999999998272,23.27000000000075,3,145.6221455938697,145.49614858273026,Netflix
628,2019-01-04 10:16:28.681,145.517,145.563,120,390,3167293,145.55217647058822,145.54,0.04599999999999227,24.712999999999994,1,145.59817647058821,145.4509737716609,Netflix
628,2019-01-04 10:19:13.580,145.318,145.351,100,7500,3211847,145.35056578947368,145.3345,0.03299999999998704,23.18200000000067,1,145.38356578947366,145.37608114558472,Netflix
628,2019-01-04 10:21:34.715,145.368,145.399,10,7500,3204927,145.3989587217044,145.3835,0.03100000000000591,22.103000000000378,-19,144.80995872170428,145.37396542756002,Netflix
628,2019-01-04 10:23:17.911,146.608,146.623,330,59,2769630,146.61027506426734,146.6155,0.014999999999986358,21.147999999999683,41,147.22527506426678,146.22683670058706,Netflix
628,2019-01-04 10:24:54.085,146.667,146.702,110,7500,3341556,146.701494086728,146.6845,0.03499999999999659,23.530000000000285,-29,145.6864940867281,146.65227661771712,Netflix
628,2019-01-04 10:26:44.660,146.967,147.011,10700,7500,3301138,146.9851318681319,146.989,0.04399999999998272,23.708000000000226,-29,145.7091318681324,146.8835700534828,Netflix
628,2019-01-04 10:28:48.885,146.878,146.909,120,7500,3120702,146.90851181102363,146.8935,0.03100000000000591,23.880000000000024,-1,146.87751181102362,146.97272670234565,Netflix
628,2019-01-04 10:31:01.895,146.988,147.022,120,140,3213981,147.0063076923077,147.005,0.033999999999991815,25.412000000000546,11,147.3803076923076,146.92634409105906,Netflix
628,2019-01-04 10:33:22.531,146.809,146.842,330,110,3188895,146.81725,146.8255,0.03300000000001546,23.423999999999552,-13,146.3882499999998,146.85941016349867,Netflix
628,2019-01-04 10:35:53.178,146.718,146.752,120,10100,3471213,146.75160078277887,146.735,0.034000000000020236,22.602000000000203,5,146.92160078277897,146.7206219663526,Netflix
628,2019-01-04 10:38:28.377,146.747,146.782,120,7500,3374311,146.78144881889762,146.7645,0.03499999999999659,24.393999999999124,-11,146.39644881889765,146.76197530480474,Netflix
628,2019-01-04 10:41:14.095,146.657,146.703,100,160,3224691,146.6853076923077,146.68,0.04599999999999227,23.377000000000038,-5,146.45530769230774,146.69398582063096,Netflix
628,2019-01-04 10:43:56.842,146.728,146.762,120,7500,3166842,146.76146456692913,146.745,0.033999999999991815,24.23299999999921,1,146.79546456692913,146.69339965659373,Netflix
628,2019-01-04 10:46:51.561,146.918,146.949,120,7500,3272737,146.94851181102362,146.9335,0.03100000000000591,23.144000000000517,-31,145.98751181102344,146.8016457706976,Netflix
628,2019-01-04 10:49:43.609,146.748,146.78,120,7500,2966187,146.77949606299214,146.764,0.03200000000001069,22.82400000000004,1,146.81149606299215,146.86326932872166,Netflix
628,2019-01-04 10:52:42.291,146.767,146.799,10100,7500,3461953,146.78063636363638,146.78300000000002,0.03200000000001069,25.470000000000027,-5,146.62063636363632,146.7299648464237,Netflix
628,2019-01-04 10:55:37.817,146.787,146.813,100,7500,3273537,146.81265789473684,146.8,0.025999999999982037,25.18199999999996,13,147.1506578947366,146.84970765124422,Netflix
