,timestamp,bid,ask,bid_vol,ask_vol,date,Volume,Price,MidPrice,Spread,SpreadCm,TickRule,ObservedPrice,VWAP,Instrument
1258,2019-01-02 13:49:42.203,137.369,137.403,17,7500,2019-01-02,5552373,137.4029231076227,137.386,0.033999999999991815,69.39699999999954,-25,136.55292310762292,137.2456696407503,Facebook
1258,2019-01-02 13:53:44.620,137.238,137.292,260,150,2019-01-02,5567516,137.25775609756096,137.265,0.054000000000002046,69.28000000000011,-7,136.87975609756094,137.25314455964707,Facebook
1258,2019-01-02 13:59:32.659,137.387,137.443,150,750,2019-01-02,5706818,137.43366666666668,137.41500000000002,0.056000000000011596,74.95300000000006,-1,137.37766666666667,137.3522355764751,Facebook
1258,2019-01-02 14:03:34.389,137.008,137.082,260,75,2019-01-02,5863918,137.0245671641791,137.04500000000002,0.07399999999998386,73.54499999999891,-17,135.76656716417938,137.1489353041054,Facebook
1258,2019-01-02 14:08:04.887,136.698,136.752,50,970,2019-01-02,5494681,136.74935294117645,136.72500000000002,0.054000000000002046,73.9769999999994,-49,134.10335294117635,136.96016423231436,Facebook
1258,2019-01-02 14:14:22.595,136.677,136.733,260,75,2019-01-02,5114152,136.68953731343282,136.70499999999998,0.056000000000011596,75.03799999999879,7,137.0815373134329,136.77892012527155,Facebook
1258,2019-01-02 14:19:07.119,136.928,136.972,260,37,2019-01-02,5251342,136.93348148148146,136.95,0.04400000000001114,80.60999999999945,-19,136.09748148148125,136.8150578457199,Facebook
1258,2019-01-02 14:34:30.883,137.338,137.402,260,7950,2019-01-02,5776009,137.39997320341044,137.37,0.06399999999999295,70.58600000000152,-11,136.69597320341052,137.25199350566675,Facebook
1258,2019-01-02 14:39:09.269,137.148,137.213,17,150,2019-01-02,5408100,137.20638323353293,137.1805,0.06499999999999773,70.8660000000009,9,137.7913832335329,137.21849728427378,Facebook
1258,2019-01-02 14:43:22.441,136.808,136.882,10200,520,2019-01-02,5403898,136.8115895522388,136.845,0.07400000000001228,70.02799999999996,-11,135.99758955223865,136.95150355083015,Facebook
1258,2019-01-02 14:48:15.646,136.898,136.952,110,370,2019-01-02,5445072,136.93962499999998,136.925,0.054000000000002046,70.78799999999947,-39,134.8336249999999,136.96117840217588,Facebook
1258,2019-01-02 14:54:39.458,136.777,136.843,260,530,2019-01-02,5761894,136.82127848101265,136.81,0.0660000000000025,70.30799999999903,-25,135.1712784810126,136.85660418826555,Facebook
1258,2019-01-02 14:59:18.499,136.47,136.513,17,490,2019-01-02,5760641,136.51155818540434,136.4915,0.043000000000006366,67.3349999999999,-41,134.74855818540408,136.65062044077433,Facebook
