,timestamp,bid,ask,bid_vol,ask_vol,Volume,Price,MidPrice,Spread,SpreadCm,TickRule,ObservedPrice,VWAP,Instrument
994,2019-02-05 13:09:41.496,170.037,170.083,82,9,4989471,170.04154945054944,170.06,0.04599999999999227,49.589000000000055,-9,169.6275494505495,169.96029223032193,Google
959,2019-02-05 13:17:48.085,170.028,170.083,150,280,4994645,170.06381395348836,170.0555,0.05500000000000682,46.141000000000076,18,171.0538139534885,170.14135519759665,Google
1033,2019-02-05 13:28:07.876,170.148,170.193,7500,32,4999424,170.1481911842804,170.1705,0.045000000000015916,55.35499999999965,-14,169.51819118428017,170.1398574789097,Google
944,2019-02-05 13:38:28.487,170.138,170.202,7500,280,4979922,170.14030334190232,170.17000000000002,0.06399999999999295,52.739000000000175,-29,168.28430334190253,170.15418148589944,Google
1052,2019-02-05 13:50:03.182,170.298,170.342,150,26,4980224,170.3045,170.32,0.04400000000001114,56.04899999999935,-3,170.17249999999996,170.21222359038165,Google
1066,2019-02-05 14:01:21.450,170.497,170.583,75,11,4999941,170.508,170.54000000000002,0.08599999999998431,54.904000000001076,-25,168.3580000000004,170.41399725556406,Google
1036,2019-02-05 14:09:09.346,170.938,170.982,75,340,4995644,170.97404819277108,170.95999999999998,0.04400000000001114,52.42600000000078,9,171.37004819277118,170.7928465780415,Google
996,2019-02-05 14:18:36.031,170.777,170.832,210,280,4998196,170.80842857142858,170.8045,0.05500000000000682,48.33400000000009,5,171.0834285714286,170.87224486062965,Google
934,2019-02-05 14:28:28.581,170.578,170.622,77,200,4999693,170.6097689530686,170.60000000000002,0.04400000000001114,45.608000000001,1,170.6537689530686,170.73370367273273,Google
971,2019-02-05 14:39:05.245,170.568,170.612,75,100,4991648,170.59314285714288,170.59,0.04399999999998272,46.553000000001276,-24,169.5371428571433,170.6045284379703,Google
997,2019-02-05 14:49:24.459,170.958,171.013,7500,300,4992825,170.96011538461536,170.9855,0.05500000000000682,48.71900000000116,-14,170.19011538461527,170.81283865116663,Google
1006,2019-02-05 14:59:12.252,171.118,171.182,10200,10100,4994503,171.14984236453202,171.14999999999998,0.06399999999999295,47.69900000000138,15,172.10984236453191,171.05370190089062,Google
912,2019-02-05 15:07:42.118,171.238,171.272,10200,300,4993784,171.23897142857146,171.255,0.033999999999991815,42.57600000000053,-13,170.79697142857157,171.1695022312479,Google
1068,2019-02-05 15:17:22.946,171.177,171.212,75,280,4995602,171.20460563380283,171.1945,0.03499999999999659,51.073000000000064,-29,170.18960563380293,171.17490776802492,Google
985,2019-02-05 15:24:24.877,171.398,171.443,7500,200,4994589,171.39916883116885,171.4205,0.045000000000015916,45.25000000000122,-44,169.41916883116815,171.292560759177,Google
965,2019-02-05 15:33:45.935,171.357,171.393,150,57,4999724,171.36691304347826,171.375,0.036000000000001364,42.07800000000063,-20,170.64691304347824,171.36891762671294,Google
948,2019-02-05 15:41:25.560,171.148,171.202,220,340,4998997,171.1807857142857,171.175,0.054000000000002046,41.142999999999574,-9,170.69478571428567,171.25340399726784,Google
924,2019-02-05 15:47:31.180,170.858,170.902,75,300,4998667,170.89319999999998,170.88,0.04399999999998272,39.232000000000056,-15,170.23320000000024,171.00587378905402,Google
987,2019-02-05 15:52:58.904,171.187,171.222,92,280,4997863,171.21334408602152,171.2045,0.03499999999999659,44.19599999999997,-10,170.86334408602156,171.07795001975032,Google
921,2019-02-06 09:32:38.778,171.188,171.353,7500,340,4980533,171.1951556122449,171.2705,0.16500000000002046,55.648000000000394,-32,165.91515561224423,171.21925447654425,Google
1055,2019-02-06 09:40:51.782,171.127,171.212,7500,120,4998983,171.12833858267715,171.1695,0.08499999999997954,96.22700000000066,-10,170.27833858267735,171.09804105366348,Google
1101,2019-02-06 09:47:12.408,172.117,172.173,37,140,4999871,172.16129378531073,172.14499999999998,0.056000000000011596,80.24799999999993,-10,171.60129378531062,171.7841803345987,Google
991,2019-02-06 09:51:54.110,172.337,172.392,7500,100,4992429,172.33772368421052,172.3645,0.05500000000000682,62.74600000000004,-24,171.01772368421035,172.16554752527517,Google
914,2019-02-06 09:57:14.737,171.807,171.862,4,280,4999859,171.86122535211268,171.8345,0.05500000000000682,54.47899999999976,-17,170.92622535211257,172.04737796289933,Google
989,2019-02-06 10:01:52.295,171.567,171.672,97,280,4985164,171.64498408488063,171.61950000000002,0.10499999999998977,73.22099999999978,-44,167.02498408488108,171.743273074779,Google
1044,2019-02-06 10:08:02.132,171.598,171.672,220,280,4995310,171.63944,171.635,0.07399999999998386,83.32599999999974,-25,169.7894400000004,171.64708552135502,Google
957,2019-02-06 10:12:43.373,169.948,170.012,220,300,4996389,169.98492307692308,169.98000000000002,0.06399999999999295,64.53300000000013,-56,166.40092307692348,170.56526851050748,Google
867,2019-02-06 10:17:54.419,169.898,169.972,75,100,4993974,169.94028571428572,169.935,0.07400000000001228,59.629999999999825,-28,167.86828571428538,170.06013121926813,Google
1037,2019-02-06 10:25:37.903,169.968,170.032,7500,280,4994541,169.9703033419023,170.0,0.06400000000002137,72.30100000000022,14,170.8663033419026,169.93375951205704,Google
1032,2019-02-06 10:33:11.064,170.197,170.272,75,280,4999326,170.25615492957746,170.2345,0.07499999999998863,68.42000000000087,-31,167.93115492957781,170.05266205972853,Google
998,2019-02-06 10:41:07.883,170.258,170.322,75,200,4993998,170.30454545454546,170.29000000000002,0.06399999999999295,62.61100000000033,-25,168.70454545454564,170.1457676260607,Google
996,2019-02-06 10:49:59.740,170.257,170.313,4,300,4993023,170.3122631578947,170.285,0.055999999999983174,63.27200000000013,13,171.0402631578945,170.2729133936078,Google
1042,2019-02-06 10:57:20.021,170.297,170.362,16,280,4997958,170.3584864864865,170.3295,0.06499999999999773,64.70299999999932,33,172.50348648648642,170.37268503365422,Google
1032,2019-02-06 11:06:44.253,170.267,170.332,76,280,4993159,170.31812359550563,170.2995,0.06499999999999773,62.28099999999989,39,172.85312359550554,170.29887649963484,Google
1031,2019-02-06 11:16:04.150,170.438,170.483,7500,340,4998075,170.43995153061223,170.4605,0.045000000000015916,59.34300000000064,24,171.51995153061262,170.3433665531701,Google
990,2019-02-06 11:25:47.845,170.268,170.323,7500,22,4999433,170.268160861473,170.2955,0.05500000000000682,57.02300000000085,7,170.65316086147305,170.4162347085528,Google
1020,2019-02-06 11:35:36.270,170.188,170.282,10100,300,4992114,170.19071153846153,170.235,0.09400000000002251,62.30800000000022,-25,167.84071153846097,170.35034944635566,Google
1054,2019-02-06 11:49:11.188,170.237,170.312,75,280,4983048,170.29615492957748,170.2745,0.07500000000001705,67.13599999999997,7,170.8211549295776,170.3253637112414,Google
1070,2019-02-06 11:58:38.791,169.968,170.033,7500,100,4992916,169.9688552631579,170.0005,0.06499999999999773,69.0749999999999,-9,169.38385526315793,170.09654182989837,Google
1087,2019-02-06 12:10:11.434,169.418,169.482,75,10400,4996559,169.48154176610979,169.45,0.06399999999999295,66.26699999999971,-8,168.96954176610984,169.6826056850111,Google
935,2019-02-06 12:19:59.009,169.427,169.473,10000,10,4995163,169.42704595404595,169.45,0.04600000000002069,54.54800000000057,14,170.07104595404624,169.52609116969987,Google
929,2019-02-06 12:31:44.007,169.777,169.832,7500,3,4997074,169.77702199120353,169.8045,0.05500000000000682,56.33000000000021,10,170.3270219912036,169.62917088239712,Google
931,2019-02-06 12:41:08.297,170.007,170.072,7500,200,4996571,170.0086883116883,170.0395,0.06499999999999773,64.22100000000111,-10,169.35868831168833,169.92647712657472,Google
1044,2019-02-06 12:55:51.362,169.598,169.682,7500,280,4995976,169.6010231362468,169.64,0.08399999999997476,69.49299999999991,-3,169.34902313624687,169.81048186486342,Google
1027,2019-02-06 13:09:56.623,169.927,169.963,7500,200,4996431,169.92793506493507,169.945,0.036000000000001364,63.958999999998326,8,170.21593506493508,169.8294401548897,Google
945,2019-02-06 13:22:36.306,170.297,170.353,150,230,4993375,170.3308947368421,170.325,0.056000000000011596,52.79299999999989,20,171.45089473684234,170.1673074117226,Google
945,2019-02-06 13:36:08.593,170.488,170.523,7500,10,4994612,170.48804660452728,170.50549999999998,0.03499999999999659,45.643000000000626,12,170.90804660452724,170.40231577708383,Google
996,2019-02-06 13:52:10.185,170.287,170.333,150,1,4995502,170.2873046357616,170.31,0.04599999999999227,51.78199999999933,29,171.62130463576136,170.38602440017672,Google
999,2019-02-06 14:01:06.830,169.837,169.883,10300,210,4990799,169.83791912464318,169.86,0.04600000000002069,58.2909999999996,22,170.84991912464363,170.06561021490788,Google
1044,2019-02-06 14:12:31.006,169.718,169.762,10100,160,4993252,169.71868615984403,169.74,0.04400000000001114,62.922000000000224,-21,168.7946861598438,169.82930537094276,Google
967,2019-02-06 14:24:31.836,170.158,170.192,7500,280,4997995,170.1592236503856,170.175,0.034000000000020236,54.25300000000044,8,170.43122365038576,170.02263901123922,Google
985,2019-02-06 14:38:20.398,169.808,169.852,75,100,4993780,169.83314285714286,169.82999999999998,0.04400000000001114,51.932999999999794,36,171.41714285714326,169.944283985319,Google
1183,2019-02-06 14:53:52.486,1113.668,1113.792,7500,7,4990707,1113.668115625416,1113.73,0.12400000000002365,274.07299999999327,-46,1107.964115625415,799.5594162572515,Google
1180,2019-02-06 15:11:01.213,1114.387,1114.753,75,3,4999788,1114.401076923077,1114.57,0.36599999999998545,324.66199999998526,-67,1089.879076923078,1114.198280181579,Google
1170,2019-02-06 15:23:12.940,1115.617,1116.013,13,7,4993120,1115.7556,1115.815,0.39599999999995816,323.80499999998165,11,1120.1115999999995,1115.5226507095033,Google
1115,2019-02-06 15:37:36.382,1115.598,1115.832,150,3,4981888,1115.6025882352942,1115.7150000000001,0.23400000000015098,291.65499999999224,14,1118.8785882352963,1115.6037831489637,Google
1207,2019-02-06 15:48:18.737,1117.737,1117.923,11,10100,4997531,1117.9227976461282,1117.83,0.18599999999992178,290.43200000001116,12,1120.1547976461272,1116.9604397093615,Google
1200,2019-02-07 09:31:25.300,1098.357,1099.053,21,10200,4985860,1099.0515700029353,1098.705,0.6960000000001401,318.3629999999971,-73,1048.243570002925,1105.1908802136948,Google
1304,2019-02-07 09:40:52.279,1099.997,1101.023,2,2,4996962,1100.51,1100.51,1.02599999999984,945.6569999999911,-71,1027.6640000000114,1105.6600213249187,Google
1187,2019-02-07 09:49:44.186,1098.017,1099.043,75,3,4999918,1098.0564615384617,1098.53,1.02599999999984,837.8709999999903,-54,1042.6524615384703,1099.6965052327926,Google
1290,2019-02-07 10:00:33.227,1098.027,1098.353,45,2,4997726,1098.0408723404255,1098.19,0.32600000000002183,713.4899999999966,17,1103.5828723404259,1098.1582852245863,Google
1336,2019-02-07 10:10:44.689,1097.708,1098.552,75,10100,4996006,1098.5457788697788,1098.13,0.8439999999998236,779.8410000000022,37,1129.7737788697723,1098.1020746150646,Google
1212,2019-02-07 10:21:49.070,1095.388,1095.515,4,2,4993506,1095.4303333333335,1095.4515000000001,0.12700000000018008,631.3529999999992,-57,1088.1913333333232,1096.3545447028673,Google
1062,2019-02-07 10:31:37.973,1098.258,1098.712,7500,2,4998666,1098.2581210343908,1098.4850000000001,0.4539999999999509,564.0189999999998,5,1100.5281210343906,1097.2175916123786,Google
1103,2019-02-07 10:43:04.307,1094.478,1094.812,7500,2,4999833,1094.478089042922,1094.645,0.33399999999983265,550.8339999999932,-68,1071.7660890429333,1095.817771476713,Google
1229,2019-02-07 10:52:36.797,1091.387,1091.853,7500,7,4996668,1091.387434527774,1091.62,0.4660000000001219,614.4979999999928,-42,1071.815434527769,1092.7380120011826,Google
1319,2019-02-07 11:00:47.012,1090.66,1090.762,7500,7,4995354,1090.6600951112296,1090.711,0.10199999999986176,742.2559999999903,60,1096.7800951112213,1091.3867193405338,Google
1120,2019-02-07 11:07:48.526,1092.398,1093.012,76,3,4993506,1092.4213164556961,1092.705,0.6140000000000327,682.7780000000023,19,1104.0873164556967,1092.4754486266638,Google
1138,2019-02-07 11:17:43.513,1092.528,1093.162,37,7,4999969,1092.6288636363636,1092.845,0.6340000000000146,696.4269999999881,9,1098.3348636363637,1092.9658568216657,Google
1310,2019-02-07 11:29:59.702,1092.877,1093.482,7500,7,4993703,1092.8775641401357,1093.1795,0.6050000000000182,725.5929999999794,-35,1071.702564140135,1093.2684254082744,Google
1362,2019-02-07 11:38:26.118,1090.232,1090.502,7500,2,4996110,1090.2320719808051,1090.367,0.2699999999999818,929.6939999999934,-103,1062.422071980807,1090.6957209632985,Google
1372,2019-02-07 11:51:18.844,1090.647,1091.642,37,2,4996426,1090.6980256410257,1091.1444999999999,0.9950000000001182,945.604999999977,-83,1008.1130256410158,1090.4712942612944,Google
1196,2019-02-07 11:58:08.688,1088.898,1089.603,77,2,4999849,1088.9158481012657,1089.2505,0.7050000000001546,1001.420999999971,-75,1036.0408481012541,1089.8372030491755,Google
1175,2019-02-07 12:04:24.282,165.518,165.593,7500,300,4999898,165.5208846153846,165.5555,0.07499999999998863,572.7919999999974,-20,164.02088461538483,473.63369160605777,Google
1112,2019-02-07 12:12:03.920,165.638,165.692,75,1,4995900,165.6387105263158,165.66500000000002,0.054000000000002046,76.59399999999994,-11,165.04471052631578,165.64611303258144,Google
1093,2019-02-07 12:20:52.471,166.058,166.112,10000,11300,4993995,166.08664788732392,166.08499999999998,0.054000000000002046,71.49400000000026,22,167.27464788732397,165.90678967011118,Google
1022,2019-02-07 12:29:18.360,166.158,166.252,150,26,4993447,166.17188636363633,166.20499999999998,0.09400000000002251,64.68799999999996,-1,166.0778863636363,166.12672506910758,Google
1005,2019-02-07 12:37:32.874,166.068,166.142,75,280,4991391,166.1263661971831,166.10500000000002,0.07399999999998386,61.103999999999445,0,166.1263661971831,166.1841682945685,Google
1042,2019-02-07 12:46:54.046,165.808,165.892,63,200,4999918,165.8718783269962,165.85,0.08400000000000318,62.26500000000007,9,166.62787832699624,165.96920985133815,Google
1069,2019-02-07 12:57:47.040,165.727,165.763,86,100,4991504,165.7463548387097,165.745,0.036000000000001364,62.40700000000007,36,167.04235483870974,165.7692717445194,Google
965,2019-02-07 13:04:32.848,166.278,166.352,150,200,4999762,166.32028571428572,166.315,0.07400000000001228,55.41899999999882,24,168.096285714286,166.08725601202087,Google
981,2019-02-07 13:11:07.058,166.478,166.562,10100,100,4987423,166.47882352941176,166.52,0.08400000000000318,54.74800000000019,-22,164.63082352941169,166.40570513538748,Google
1076,2019-02-07 13:20:29.279,166.257,166.312,7500,340,4990346,166.25938520408164,166.2845,0.05500000000000682,62.89100000000033,-3,166.09438520408162,166.3507094498079,Google
1160,2019-02-07 13:30:00.157,166.127,166.182,7500,200,4997717,166.12842857142857,166.15449999999998,0.0549999999999784,65.74299999999968,25,167.50342857142803,166.0998793676944,Google
1124,2019-02-07 13:39:34.041,166.248,166.312,810,300,4998013,166.2652972972973,166.28,0.06400000000002137,66.34000000000034,11,166.96929729729754,166.27975129862153,Google
1021,2019-02-07 13:49:23.002,166.048,166.122,150,200,4995884,166.09028571428573,166.085,0.07400000000001228,60.07700000000085,34,168.60628571428614,166.22763924003206,Google
983,2019-02-07 13:58:53.740,166.267,166.332,7500,10,4988986,166.26708655126498,166.2995,0.06499999999999773,58.11199999999934,28,168.08708655126492,166.20226359829013,Google
939,2019-02-07 14:04:49.426,166.008,166.072,130,100,4995271,166.03582608695655,166.04000000000002,0.06399999999999295,58.833999999999605,-2,165.90782608695656,166.1121964350701,Google
939,2019-02-07 14:12:08.978,165.537,165.613,75,340,4999975,165.59926506024095,165.575,0.0759999999999934,54.214999999999435,-8,164.991265060241,165.7363485434782,Google
1043,2019-02-07 14:19:28.185,165.328,165.412,2,10500,4982536,165.41198400304702,165.37,0.08400000000000318,59.81700000000052,-24,163.39598400304695,165.4644244786398,Google
1081,2019-02-07 14:29:01.482,165.877,165.923,7500,110,4993662,165.87766491458606,165.9,0.04599999999999227,62.19900000000061,-14,165.23366491458617,165.6828669306492,Google
1112,2019-02-07 14:37:09.045,166.157,166.233,230,10100,4996397,166.23130784123913,166.195,0.0759999999999934,64.61400000000023,17,167.52330784123902,165.98455242217548,Google
1006,2019-02-07 14:46:00.948,166.107,166.142,220,280,4982354,166.1266,166.1245,0.03499999999999659,52.743000000000364,15,166.65159999999995,166.15926228070174,Google
1036,2019-02-07 14:52:44.924,165.788,165.832,42,340,4997017,165.82716230366492,165.81,0.04399999999998272,51.971999999999525,19,166.6631623036646,165.93872371245544,Google
1046,2019-02-07 14:59:58.857,165.477,165.533,7,10900,4989800,165.53296405977812,165.505,0.055999999999983174,51.858000000000374,19,166.5969640597778,165.70019843926707,Google
1020,2019-02-07 15:05:47.290,165.478,165.512,76,300,4998453,165.50512765957447,165.495,0.033999999999991815,51.33400000000054,5,165.67512765957443,165.58800782794864,Google
1065,2019-02-07 15:12:21.056,165.628,165.682,170,200,4998269,165.65718918918915,165.65499999999997,0.054000000000002046,57.69700000000054,20,166.7371891891892,165.62577155334097,Google
1014,2019-02-07 15:19:35.724,165.768,165.823,7500,100,4999139,165.76872368421053,165.7955,0.05500000000000682,48.776000000000465,15,166.59372368421063,165.75649956165955,Google
1010,2019-02-07 15:26:11.481,165.568,165.602,260,200,4999938,165.58278260869565,165.585,0.033999999999991815,46.55100000000019,15,166.09278260869553,165.69444954907328,Google
992,2019-02-07 15:32:28.834,165.657,165.703,150,50,4993623,165.66850000000002,165.68,0.04599999999999227,44.50399999999999,-21,164.70250000000019,165.68731980562123,Google
1060,2019-02-07 15:39:31.238,165.668,165.732,120,200,4987830,165.708,165.7,0.06399999999999295,45.649000000000996,-15,164.7480000000001,165.6830286226636,Google
1029,2019-02-07 15:44:45.307,166.017,166.062,310,280,4999232,166.0383559322034,166.0395,0.045000000000015916,46.107999999999464,30,167.38835593220386,165.90656886623904,Google
981,2019-02-07 15:49:28.845,165.918,165.962,110,10200,4996675,165.9615305528613,165.94,0.04399999999998272,43.753999999999195,54,168.33753055286036,166.01749982957688,Google
999,2019-02-07 15:54:29.525,165.938,165.972,350,280,4999425,165.9531111111111,165.95499999999998,0.034000000000020236,41.69500000000062,-8,165.68111111111094,165.93100203768276,Google
1050,2019-02-08 09:35:48.649,165.608,165.693,7500,340,4998465,165.6116862244898,165.65050000000002,0.08500000000000796,83.69099999999943,25,167.73668622449,165.29545169351266,Google
1056,2019-02-08 09:43:01.101,165.077,165.153,7,7,4995284,165.11499999999998,165.115,0.0759999999999934,85.11800000000045,-13,164.12700000000007,165.32832395899388,Google
1032,2019-02-08 09:48:01.895,164.878,164.922,150,200,4990176,164.90314285714285,164.89999999999998,0.04400000000001114,62.87799999999967,-11,164.41914285714273,164.77489009330375,Google
1087,2019-02-08 09:54:40.470,164.917,164.973,100,280,4985290,164.95826315789475,164.945,0.056000000000011596,69.6909999999998,28,166.52626315789507,164.81681130967993,Google
1027,2019-02-08 09:59:18.712,165.138,165.212,12,200,4992062,165.2078113207547,165.175,0.07399999999998386,65.4649999999989,10,165.94781132075454,165.06590956193443,Google
1046,2019-02-08 10:03:45.218,164.858,164.902,7500,200,4996098,164.85914285714284,164.88,0.04399999999998272,71.75699999999983,9,165.2551428571427,164.87951241654898,Google
1045,2019-02-08 10:09:26.154,165.488,165.542,7500,340,4993001,165.4903418367347,165.515,0.054000000000002046,68.74199999999962,40,167.65034183673478,165.153785100276,Google
977,2019-02-08 10:14:44.054,164.887,164.963,10100,280,4996155,164.8890500963391,164.925,0.0759999999999934,60.77199999999985,-22,163.21705009633925,165.1263390886163,Google
1084,2019-02-08 10:22:42.124,164.327,164.383,75,340,4993097,164.37287951807227,164.35500000000002,0.056000000000011596,71.08099999999914,-29,162.74887951807193,164.65758992463984,Google
1137,2019-02-08 10:30:11.740,164.668,164.732,10500,340,4994850,164.6700073800738,164.7,0.06399999999999295,68.42400000000023,22,166.07800738007364,164.58336489502292,Google
1035,2019-02-08 10:35:54.688,165.068,165.142,150,10100,4999712,165.14091707317073,165.10500000000002,0.07399999999998386,69.54700000000022,38,167.9529170731701,164.9278416257184,Google
990,2019-02-08 10:42:08.162,165.198,165.232,7500,340,4994162,165.1994744897959,165.215,0.033999999999991815,64.54199999999929,11,165.5734744897958,165.14669547575343,Google
985,2019-02-08 10:49:59.327,165.188,165.242,230,10000,4997130,165.24078592375366,165.21499999999997,0.054000000000002046,60.04100000000017,4,165.45678592375367,165.20028401450244,Google
984,2019-02-08 10:56:16.541,165.358,165.433,7500,100,4995508,165.35898684210528,165.3955,0.07499999999998863,63.637999999999835,21,166.93398684210504,165.26887119385572,Google
1019,2019-02-08 11:02:38.173,164.807,164.882,75,280,4994094,164.86615492957748,164.84449999999998,0.07500000000001705,68.44999999999939,-2,164.71615492957744,165.05764935922335,Google
1023,2019-02-08 11:09:24.759,164.898,164.972,77,340,4999753,164.95833573141488,164.935,0.07400000000001228,70.02299999999971,24,166.73433573141517,164.9231631637388,Google
1077,2019-02-08 11:15:35.435,165.108,165.163,7500,51,4990209,165.10837147397697,165.1355,0.05500000000000682,65.79100000000096,2,165.218371473977,164.96938730955046,Google
1138,2019-02-08 11:23:35.118,165.147,165.202,150,280,4999499,165.18281395348836,165.1745,0.05500000000000682,69.5610000000012,39,167.32781395348863,165.1325342818525,Google
1079,2019-02-08 11:31:24.049,165.008,165.042,220,100,4997180,165.01862500000001,165.025,0.033999999999991815,65.54099999999971,52,166.7866249999996,165.06274464294904,Google
1073,2019-02-08 11:38:47.807,164.627,164.712,470,280,4996945,164.65873333333334,164.6695,0.08499999999997954,74.23699999999917,-22,162.7887333333338,164.81058684858934,Google
1011,2019-02-08 11:45:30.925,164.658,164.732,51,100,4995497,164.70700662251656,164.695,0.07400000000001228,68.95099999999996,4,165.0030066225166,164.72106715995758,Google
1025,2019-02-08 11:54:51.057,1094.197,1095.013,2,7,4998131,1094.8316666666665,1094.605,0.8160000000000309,178.181000000001,2,1096.4636666666665,784.7203260823202,Google
1234,2019-02-08 12:10:57.779,1092.918,1093.442,10000,10000,4996511,1093.18,1093.1799999999998,0.5240000000001146,871.864000000003,-77,1052.8319999999912,784.9900014115302,Google
1156,2019-02-08 12:31:26.237,1092.078,1092.732,10,7,4995316,1092.347294117647,1092.405,0.6539999999999964,758.0119999999959,-69,1047.2212941176472,1092.9989079823445,Google
1256,2019-02-08 12:50:19.123,1092.747,1093.393,4,3,4982531,1093.0238571428572,1093.0700000000002,0.6459999999999582,708.239999999992,-123,1013.5658571428623,1092.6574619223902,Google
1144,2019-02-08 13:07:17.133,1091.987,1092.613,10200,10100,4993284,1092.298458128079,1092.3000000000002,0.6259999999999764,654.5159999999923,-67,1050.3564581280805,1092.6925113257607,Google
1194,2019-02-08 13:29:53.302,1091.708,1092.392,10200,2,4995360,1091.7081340913549,1092.0500000000002,0.6839999999999691,636.9560000000024,17,1103.3361340913543,1092.5461627050925,Google
1225,2019-02-08 13:48:47.597,1093.708,1093.973,7500,7,4999830,1093.7082471027043,1093.8405,0.26499999999987267,673.5049999999896,40,1104.3082471026992,1093.099800000573,Google
1273,2019-02-08 14:06:46.547,1094.738,1095.392,75,3,4999356,1094.763153846154,1095.065,0.6539999999999964,695.0719999999978,66,1137.9271538461537,1094.288054789179,Google
1188,2019-02-08 14:26:49.784,1095.217,1095.453,7500,10000,4998730,1095.3518571428572,1095.335,0.2359999999998763,617.4550000000145,37,1104.0838571428526,1095.150631711753,Google
1054,2019-02-08 14:40:25.972,1095.287,1095.793,420,2,4997282,1095.2893981042655,1095.54,0.5059999999998581,500.2240000000079,29,1109.9633981042614,1095.5632344528449,Google
1064,2019-02-08 14:53:13.109,1096.317,1096.663,77,10100,4997788,1096.6603821361896,1096.49,0.34600000000000364,548.6099999999976,85,1126.07038213619,1096.413625607857,Google
1119,2019-02-08 15:07:00.241,1094.998,1095.433,7500,3,4990095,1094.9981739304278,1095.2155,0.43499999999994543,547.6189999999847,14,1101.088173930427,1095.6276501178734,Google
1189,2019-02-08 15:19:53.253,1094.868,1095.112,7500,2,4998524,1094.8680650493202,1094.99,0.24400000000014188,531.7330000000127,16,1098.7720650493225,1095.0809120343586,Google
1299,2019-02-08 15:36:46.040,1093.917,1094.393,2,5,4993378,1094.257,1094.155,0.4760000000001128,564.4820000000102,30,1108.5370000000034,1094.7224805315993,Google
1071,2019-02-08 15:45:04.072,166.578,166.603,7500,100,4993903,166.57832894736842,166.59050000000002,0.025000000000005684,232.7690000000053,-18,166.12832894736832,476.1596404488726,Google
941,2019-02-08 15:50:45.120,166.708,166.742,10500,200,4997657,166.70863551401868,166.725,0.033999999999991815,37.69200000000103,-16,166.1646355140188,166.6462647996787,Google
987,2019-02-11 09:31:57.120,167.348,167.392,7500,340,4996007,167.3499081632653,167.37,0.04399999999998272,48.795999999999765,-6,167.0859081632654,167.34063935045785,Google
1010,2019-02-11 09:35:37.769,167.878,167.982,520,340,4999975,167.91911627906978,167.93,0.10400000000001342,83.3950000000005,3,168.23111627906982,167.63404876524856,Google
1033,2019-02-11 09:40:05.367,167.548,167.583,7500,100,4993994,167.5484605263158,167.5655,0.03499999999999659,72.56700000000143,-26,166.6384605263159,167.77620165441434,Google
1038,2019-02-11 09:43:53.420,166.687,166.753,820,100,4988921,166.69417391304347,166.72,0.06599999999997408,60.52900000000133,-51,163.3281739130448,167.08195109446106,Google
898,2019-02-11 09:47:52.811,166.617,166.683,75,340,4992889,166.67107228915663,166.64999999999998,0.0660000000000025,53.95100000000028,-11,165.9450722891566,166.7440648438148,Google
976,2019-02-11 09:52:49.374,166.587,166.642,75,280,4994001,166.63038028169015,166.6145,0.05500000000000682,61.74000000000032,-5,166.35538028169012,166.66866619804773,Google
1027,2019-02-11 09:58:17.234,166.628,166.672,150,100,4980703,166.64559999999997,166.64999999999998,0.04400000000001114,62.53600000000017,-6,166.3815999999999,166.61774703529818,Google
1025,2019-02-11 10:03:50.210,166.647,166.722,7500,100,4996441,166.64798684210527,166.6845,0.07500000000001705,64.51300000000032,6,167.09798684210537,166.638337679678,Google
1014,2019-02-11 10:08:45.433,166.957,167.013,75,340,4990133,167.00287951807226,166.985,0.056000000000011596,59.390000000000555,17,167.95487951807246,166.8320207926823,Google
1044,2019-02-11 10:14:28.631,166.648,166.702,19,340,4999338,166.69914206128132,166.675,0.054000000000002046,60.90700000000098,3,166.86114206128133,166.81450526461177,Google
1069,2019-02-11 10:18:24.707,166.977,167.023,110,10200,4991021,167.02250921435498,167.0,0.04599999999999227,57.90399999999835,-6,166.74650921435503,166.8583236357534,Google
978,2019-02-11 10:21:52.681,167.058,167.112,10100,130,4991268,167.05868621700878,167.08499999999998,0.054000000000002046,52.39299999999972,31,168.73268621700885,166.9708521764451,Google
1014,2019-02-11 10:26:04.532,166.537,166.612,450,280,4992443,166.56576712328769,166.5745,0.07499999999998863,57.84400000000056,-29,164.39076712328801,166.74522543078848,Google
1106,2019-02-11 10:32:17.727,166.777,166.812,150,280,4985251,166.79979069767444,166.7945,0.03500000000002501,70.65600000000057,5,166.97479069767456,166.70949566739498,Google
1033,2019-02-11 10:38:38.952,166.967,167.012,220,280,4998521,166.99220000000003,166.98950000000002,0.044999999999987494,62.55199999999991,62,169.78219999999925,166.85609606186307,Google
1061,2019-02-11 10:45:27.186,166.887,166.962,7500,340,4990219,166.8902525510204,166.9245,0.07499999999998863,61.39100000000042,-28,164.79025255102073,166.8971022077204,Google
1018,2019-02-11 10:51:04.051,166.858,166.912,75,110,4988633,166.8901081081081,166.885,0.054000000000002046,59.089000000000055,11,167.48410810810813,166.91481262941824,Google
974,2019-02-11 10:57:28.167,166.608,166.652,150,200,4997386,166.63314285714284,166.63,0.04399999999998272,55.995999999999555,13,167.20514285714262,166.67807202022087,Google
1046,2019-02-11 11:03:08.124,166.557,166.583,7500,300,4995755,166.558,166.57,0.02600000000001046,57.21999999999966,3,166.63600000000002,166.50694359606769,Google
